"","imdb_id","avg_num_of_attendees","num_of_shows","budget","genres","tmdb_popularity","release_date","revenue","runtime","languages","tmdb_rating","tmdb_votes","directors","writers","keywords","awards","metascore","imdb_rating","imdb_votes","tomato_critic_rating","tomato_user_rating","tomato_user_votes","tomato_critic_votes","tomato_fresh_reviews","tomato_rotten_reviews","tomato_user_meter","tomato_critic_meter","actors","name"
"569","tt1951266",31.84765625,17,160000000,"War,Adventure,Science Fiction",4.943944,2015-11-18,639827109,136,"English",6.6,1914,"Francis Lawrence","","revolution,strong woman,dystopia,game of death,3d,mockingjay,hunger games","11 wins & 18 nominations.",65,6.6,"154,522",6.5,3.6,200161,243,171,72,66,70,"Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Elizabeth Banks,Julianne Moore,Philip Seymour Hoffman,Jeffrey Wright,Stanley Tucci,Donald Sutherland,Willow Shields,Sam Claflin,Jena Malone,Mahershala Ali,Wes Chatham,Natalie Dormer,Elden Henson,Evan Ross,Patina Miller,Paula Malcomson,Stef Dawson,Meta Golding,Gwendoline Christie,Robert Knepper,Omid Abtahi,Eugenie Bondurant,Sarita Choudhury,Brandon Cyrus,Michelle Forbes,Thomas Blake Jr.,Linds Edwards,Gary Sievers","HUNGER GAMES: MOCKINGJAY2"
"570","tt1951266",31.84765625,17,160000000,"War,Adventure,Science Fiction",4.943944,2015-11-18,639827109,136,"English",6.6,1914,"Francis Lawrence","","revolution,strong woman,dystopia,game of death,3d,mockingjay,hunger games","11 wins & 18 nominations.",65,6.6,"154,522",6.5,3.6,200161,243,171,72,66,70,"Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Elizabeth Banks,Julianne Moore,Philip Seymour Hoffman,Jeffrey Wright,Stanley Tucci,Donald Sutherland,Willow Shields,Sam Claflin,Jena Malone,Mahershala Ali,Wes Chatham,Natalie Dormer,Elden Henson,Evan Ross,Patina Miller,Paula Malcomson,Stef Dawson,Meta Golding,Gwendoline Christie,Robert Knepper,Omid Abtahi,Eugenie Bondurant,Sarita Choudhury,Brandon Cyrus,Michelle Forbes,Thomas Blake Jr.,Linds Edwards,Gary Sievers","THE HUNGER GAMES: MOCKINGJAY 2"
"571","tt1951266",31.84765625,17,160000000,"War,Adventure,Science Fiction",4.943944,2015-11-18,639827109,136,"English",6.6,1914,"Francis Lawrence","","revolution,strong woman,dystopia,game of death,3d,mockingjay,hunger games","11 wins & 18 nominations.",65,6.6,"154,522",6.5,3.6,200161,243,171,72,66,70,"Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Elizabeth Banks,Julianne Moore,Philip Seymour Hoffman,Jeffrey Wright,Stanley Tucci,Donald Sutherland,Willow Shields,Sam Claflin,Jena Malone,Mahershala Ali,Wes Chatham,Natalie Dormer,Elden Henson,Evan Ross,Patina Miller,Paula Malcomson,Stef Dawson,Meta Golding,Gwendoline Christie,Robert Knepper,Omid Abtahi,Eugenie Bondurant,Sarita Choudhury,Brandon Cyrus,Michelle Forbes,Thomas Blake Jr.,Linds Edwards,Gary Sievers","HUNGER GAMES MJ2"
"572","tt1817273",31.8611111111111,12,15000000,"Drama,Crime",1.042278,2013-03-20,35485608,140,"English,Español",6.7,1011,"Derek Cianfrance","","father-son relationship,carnival,motorcycle,bank robbery","3 wins & 18 nominations.",68,7.3,"184,964",7.3,3.8,71669,202,162,40,75,80,"Ryan Gosling,Bradley Cooper,Eva Mendes,Dane DeHaan,Emory Cohen,Rose Byrne,Mahershala Ali,Bruce Greenwood,Harris Yulin,Ben Mendelsohn,Ray Liotta,Robert Clohessy,Gabe Fazio,Olga Merediz,Anthony Pizza,Craig Van Hook,Luca Pierucci,Jennifer Sober,Kayla Smalls,Frank J. Falvo,Hugh T. Farley,Greta Seacat","PLACE BEYOND THE PINES"
"573","tt1507369",31.875,1,0,"Drama",0.001344,2010-01-01,0,66,"English",0,0,"Cheryl Dunye","","woman director","1 nomination.",NA,4.8,"80",NA,2.4,42,NA,NA,NA,9,NA,"","THE OWLS"
"574","tt2752688",31.875,5,0,"Drama",0.101788,2014-11-07,0,103,"English",6.5,58,"Jon Stewart","","prison,biography,reporter,interrogation,iran,american spy","1 win & 1 nomination.",67,6.6,"8,111",6.7,3.6,13361,136,105,31,68,77,"Gael García Bernal,Shohreh Aghdashloo,Jason Jones,Haluk Bilginer,Nasser Faris,Andrew Gower,Kim Bodnia,Dimitri Leonidas,Golshifteh Farahani,Claire Foy","ROSEWATER"
"575","tt0054387",32,1,750000,"Thriller,Adventure,Fantasy,Science Fiction,Romance",0.393432,1960-08-17,0,103,"English",7.4,82,"George Pal","","london,inventor,future,time travel,dystopia,time machine","Won 1 Oscar. Another 1 nomination.",NA,7.6,"26,969",6.9,3.5,19315,35,27,8,79,77,"Rod Taylor,Alan Young,Yvette Mimieux,Sebastian Cabot,Tom Helmore,Whit Bissell,Doris Lloyd,Alan Young,Paul Frees","THE TIME MACHINE"
"576","tt0060277",32,1,0,"Action,Drama",0.081295,1966-02-25,0,119,"日本語",7.2,15,"Kihachi Okamoto","Shinobu Hashimoto","swordplay,samurai,independent film","N/A",NA,8.1,"6,674",6.9,4.1,5578,8,6,2,90,75,"Tatsuya Nakadai,Yûzô Kayama,Michiyo Aratama,Yôko Naitô,Toshirō Mifune,Tadao Nakamaru,Kei Satô,Kô Nishimura,Ichirô Nakatani,Kunie Tanaka,Takamaru Sasaki,Ryôsuke Kagawa,Kamatari Fujiwara,Hideyo Amamoto,Akio Miyabe,Yasuzô Ogawa","SWORD OF DOOM"
"577","tt0061695",32,1,0,"Action,Adventure,Horror,Science Fiction",0.000594,1967-03-15,0,86,"日本語",8,1,"Noriaki Yuasa","Nisan Takahashi","japan,monster,bat,turtle,sequel,giant monster,scientist,kaiju,gamera,giant turtle","1 win.",NA,4.4,"1,220",NA,3,557,NA,NA,NA,35,NA,"Kojiro Hongo,Kichijirô Ueda,Reiko Kasahara,Naoyuki Abe,Taro Marui,Yukitaro Hotaru,Yoshiro Kitahara,Akira Natsuki,Kenji Ôyama,Fujio Murakami,Teruo Aragaki","GAMERA VS GYOAS"
"578","tt0110763",32,1,27000000,"Fantasy,Science Fiction,Family,Animation",0.391294,1994-11-23,13670688,80,"Dansk,English,Français,Deutsch,Español",6.4,72,"Pixote Hunt,Joe Johnston,Maurice Hunt","","library,adventure,part animated","5 nominations.",NA,5.9,"15,705",4.5,2.8,50496,17,3,14,48,18,"Macaulay Culkin,Christopher Lloyd,Patrick Stewart,Whoopi Goldberg,Canan J. Howell,Alexis Kirschner,Jessica Kirschner,Guy Mansker,Brandon S. McKay,Ed Begley Jr.,Mel Harris,Frank Welker,Leonard Nimoy,George Hearn,Dorian Harewood,Ed Gilbert,Richard Erdman,Fernando Escandon,Robert Picardo,Phil Hartman,Jim Cummings,B. J. Ward","THE PAGEMASTER"
"579","tt0432283",32,1,40000000,"Adventure,Animation,Comedy,Family",0.904376,2009-10-23,46471023,87,"English",7.5,609,"Wes Anderson","","fox,tree,peasant,revenge,title spoken by character,cider,tale,farm life","Nominated for 2 Oscars. Another 29 wins & 59 nominations.",83,7.8,"137,113",7.9,3.9,150416,225,208,17,84,92,"George Clooney,Meryl Streep,Jason Schwartzman,Bill Murray,Wallace Wolodarsky,Eric Chase Anderson,Michael Gambon,Willem Dafoe,Owen Wilson,Jarvis Cocker,Wes Anderson,Karen Duffy,Robin Hurlstone,Hugo Guinness,Helen McCrory,Roman Coppola,Juman Malouf,Jeremy Dawson,Garth Jennings,Brian Cox,Tristan Oliver,James Hamilton,Steven M. Rales,Rob Hersov,Jennifer Furches,Allison Abbate,Molly Cooper,Adrien Brody,Mario Batali,Martin Ballard","Fantastic Mr. Fox"
"580","tt2525342",32,1,0,"Documentary",0.005787,2014-03-07,0,75,"English",0,0,"Samantha Grant","","woman director","1 nomination.",56,6.8,"45",6,3.3,52,12,8,4,40,67,"","A FRAGILE TRUST"
"581","tt2304771",32,6,35000000,"Drama,History",0.627199,2013-12-06,27330000,141,"English,Afrikaans,",6.5,147,"Justin Chadwick","","prison,south africa,apartheid,biography,nelson mandela,historical figure","Nominated for 1 Oscar. Another 10 wins & 28 nominations.",60,7.1,"20,993",6.2,3.7,22311,123,72,51,68,59,"Idris Elba,Naomie Harris,Tony Kgoroge,Riaad Moosa,Fana Mokoena,Robert Hobbs,Jamie Bartlett,Lindiwe Matshikiza,Terry Pheto,Deon Lotz,Thapelo Mokoena,Zolani Mkiva,Simo Mogwaza,David Butler,Gys de Villiers","MANDELA: LONG WALK TO FREEDOM"
"582","tt1791682",32.0083333333333,16,10000000,"Drama,Comedy",1.165776,2015-03-27,7587485,97,"English",5.8,222,"Noah Baumbach","Noah Baumbach","marriage,middle age","1 win & 2 nominations.",77,6.3,"29,481",7.3,3.2,19994,181,152,29,51,84,"Ben Stiller,Naomi Watts,Adam Driver,Amanda Seyfried,Charles Grodin,Brady Corbet,Ryan Serhant,Maria Dizzia,Adam Horovitz,Dree Hemingway","WHILE WE'RE YOUNG"
"583","tt2179116",32.0104166666667,24,0,"Comedy,Drama",0.505007,2013-05-31,0,93,"English",7.1,234,"Jordan Vogt-Roberts","Chris Galletta","runaway,high school,coming of age,teenagers,coming of age comedy","3 wins & 6 nominations.",61,7.2,"59,708",6.9,3.8,21918,111,84,27,77,76,"Nick Robinson,Gabriel Basso,Moisés Arias,Erin Moriarty,Nick Offerman,Megan Mullally,Alison Brie,Mary Lynn Rajskub,Angela Trimbur,Lili Reinhart,Marc Evan Jackson,Kumail Nanjiani,Hannibal Buress,Nathan Keyes,Austin Abrams,Thomas Middleditch","THE KINGS OF SUMMER"
"584","tt1453405",32.025,18,200000000,"Animation,Family",1.551972,2013-06-20,743559607,104,"English",7,2022,"Dan Scanlon","","monster,dormitory,games,prequel,best friend,university,scary,aftercreditsstinger","Nominated for 1 BAFTA Film Award. Another 9 wins & 54 nominations.",65,7.3,"230,835",6.8,4,304013,189,148,41,81,78,"Billy Crystal,John Goodman,Steve Buscemi,Helen Mirren,Joel Murray,Peter Sohn,Sean Hayes,Dave Foley,Charlie Day,Alfred Molina,Tyler Labine,Nathan Fillion,Aubrey Plaza,Bobby Moynihan,Julia Sweeney,Bonnie Hunt,John Krasinski,Frank Oz,Beth Behrs,John Ratzenberger,Bill Hader,Bob Peterson,Noah Johnston","MONSTERS U"
"585","tt2937898",32.1666666666667,3,20000000,"Action,Thriller,Crime,Drama",1.714862,2014-12-30,12007070,125,"Español,English",6.4,332,"J.C. Chandor","","new york city,crime","Nominated for 1 Golden Globe. Another 14 wins & 44 nominations.",79,7,"45,090",7.7,3.6,25536,200,178,22,69,89,"Oscar Isaac,Jessica Chastain,Albert Brooks,Elyes Gabel,David Oyelowo,Alessandro Nivola,Catalina Sandino Moreno,Peter Gerety,Ashley Williams,John Procaccino,Jerry Adler,Glenn Fleshler,Annie Funke,Matthew Maher,David Margulies,Pico Alexander,Elizabeth Marvel,Daisy Tahan,Giselle Eisenberg,Christopher Abbott,Taylor Richardson","MOST VIOLENT YEAR"
"586","tt2294629",32.2375,20,150000000,"Animation,Adventure,Family",4.371438,2013-11-27,1274219009,102,"English",7.5,2964,"Chris Buck,Jennifer Lee","","queen,musical,princess,betrayal,snowman,reindeer,curse,snow,troll,mountain climber,aftercreditsstinger,walt disney,woman director,3d","Won 2 Oscars. Another 72 wins & 57 nominations.",74,7.6,"415,027",7.7,4.3,303088,221,197,24,86,89,"Kristen Bell,Idina Menzel,Jonathan Groff,Josh Gad,Santino Fontana,Alan Tudyk,Ciarán Hinds,Chris Williams,Stephen J. Anderson,Maia Wilson,Edie McClurg,Robert Pine,Maurice LaMarche,Livvy Stubenrauch,Eva Bella,Spencer Ganus,Jesse Corti,Jeffrey Marcus,Tucker Gilmore,Ava Acres,Stephen Apostolina,Krik Baily,David Boat,Paul Briggs,Tyree Brown,Woody Buck,June Christopher,Lewis Cleale,Wendy Cutler,Terri Douglas,Eddie Frierson,Jean Gilpin,Jackie Gonneau,Nicholas Guest,Bridget Hoffman,Nick Jameson,Daniel Kaz,John Lavelle,Jennifer Lee,Patricia Lentz,Annie Lopez,Katie Lowes,Mona Marshall,Dara McGarry,Scott Menville,Adam Overett,Paul Pape,Courtney Peldon,Jennifer Perry,Raymond S. Persi,Jean-Michel Richaud,Lynwood Robinson,Carter Sand,Jadon Sand,Katie Silverman,Pepper Sweeney,Fred Tatasciore,Annaleigh Ashford,Jenica Bergere","FROZEN"
"587","tt0770828",32.3147759103641,20,225000000,"Action,Adventure,Fantasy,Science Fiction",3.30783,2013-06-12,662845518,143,"English",6.5,4388,"Zack Snyder","","saving the world,dc comics,superman,superhero,based on comic,superhuman,based on comic book,alien invasion,reboot","7 wins & 42 nominations.",55,7.2,"539,282",6.2,3.9,442143,300,166,134,75,55,"Henry Cavill,Amy Adams,Michael Shannon,Diane Lane,Russell Crowe,Antje Traue,Kevin Costner,Christopher Meloni,Laurence Fishburne,Jadin Gould,Tahmoh Penikett,Ayelet Zurer,Richard Schiff,Dylan Sprayberry,Michael Kelly,Carla Gugino,Richard Cetrone,Mackenzie Gray,Julian Richings,Mary Black,Samantha Jo,Rebecca Buller,Christina Wren,David Lewis,Doug Abrahams,Brad Kelly,Alessandro Juliani,Jack Foley,Robert Gerdisch,Harry Lennix,Jacqueline Scislowski,Raj Lal","MAN OF STEEL"
"588","tt0120611",32.625,1,45000000,"Horror,Action",1.435783,1998-08-21,131183530,120,"Pусский,English",6.3,1116,"Stephen Norrington","David S. Goyer","suicide,hero,vampire,fistfight,supernatural,superhero,tragic hero,babe scientist,good versus evil,bloody violence,rivalry,one man army,martial arts master,disarming someone,blade,machine gun,english subtitles in original,severed arm,vampire hunter,hypodermic needle,microscope,secret headquarters,bullet dodging,bullet time,kicked in the groin,x rayed skeleton,mouth guard,escapade,imaginary,deadly,master warrior,supernatural ability","4 wins & 8 nominations.",45,7.1,"189,074",5.7,3.6,498735,93,50,43,78,54,"Wesley Snipes,Stephen Dorff,Kris Kristofferson,N'Bushe Wright,Donal Logue,Udo Kier,Arly Jover,Traci Lords,Kevin Patrick Walls,Tim Guinee,Sanaa Lathan,Eric Edwards,Donna Wong,Carmen Thomas,Shannon Lee,Kenny Johnson,Clint Curtis,Judson Scott,Sidney S. Liufau,Keith Leon Williams,Andray Johnson,Stephen R. Peluso,Marcus Aurelius,John Enos III,Eboni 'Chrystal' Adams,Lyle Conway,Freeman White,D.V. DeVincentis,Marcus Salgado,Esau McKnight Jr.,Erl Van Douglas,Matt Schulze,Lennox Brown,Yvette Ocampo,Irena Stepic,Jenya Lano,Levan Uchaneishvili,Richard 'Dr.' Baily,Nikki DiSanto,Ryan Glorioso,Jeff Imada,Elliott James,Stephen Norrington,Gerald Okamura,Frankie Ray,Carrie Seeley,Beth Theriac,Ted King","BLADE"
"589","tt0458481",32.625,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","tt2802144",32.7083333333333,9,81000000,"Crime,Comedy,Action,Adventure",4.021317,2015-01-24,403802136,130,"English",7.6,3397,"Matthew Vaughn","Jane Goldman,Matthew Vaughn","spy,great britain,secret organization,secret agent,marvel comic,based on comic,united kingdom,duringcreditsstinger","6 wins & 19 nominations.",58,7.8,"390,319",6.8,4,121414,223,165,58,84,74,"Taron Egerton,Colin Firth,Samuel L. Jackson,Michael Caine,Mark Strong,Sofia Boutella,Sophie Cookson,Jack Davenport,Mark Hamill,Geoff Bell,Samantha Womack,Tom Prior,Hanna Alström,Jaymes Butler,Corey Johnson,Neve Gachev,Bjørn Floberg,Rowan Polonski,Nicholas Agnew,Jack Cutmore-Scott,Nicholas Banks,Edward Holcroft,Ralph Ineson,Paul Kennington,Morgan Watkins,Tobi Bakare,Theo Barklem-Biggs,Jordan Long,Jonno Davies,Adrian Quinton,Alex Nikolov,Velibor Topic,Fiona Hampton,Johanna Taylor,Lily Travers,Richard Brake,Andrew Bridgmont,Anne Wittman,Andrei Lenart,Simon Green,Lazara Storm,Sarah Hewson,Jayne Secker,Lukwesa Burak,James Clayton,Nick English,Charles Filmer,Bimbo Hart,Chester King,Alastair MacIntosh,Carlos Peres,Adil Akram,Mohammed Ali,David Olawale Ayinde","KINGSMAN: SECRET SERVICE"
"591","tt0119572",32.75,1,10000000,"Comedy,Drama,Romance",0.01179,1997-03-14,0,104,"English",4.9,5,"Theodore Witcher","Theodore Witcher","sex,ex-boyfriend,independent film,african american","2 wins & 7 nominations.",NA,7.4,"2,758",6.4,4.2,25635,15,10,5,97,67,"Larenz Tate,Nia Long,Isaiah Washington,Bill Bellamy,Lisa Nicole Carson,Marie-Françoise Theodore","LOVE JONES"
"592","tt1843866",32.75,3,170000000,"Action,Adventure,Science Fiction",3.888867,2014-03-20,714766572,136,"English",7.6,3419,"Joe Russo,Anthony Russo","","washington,future,shield,marvel comic,comic,superhero,based on comic book,captain america,aftercreditsstinger,duringcreditsstinger,marvel cinematic universe,3d,political thriller","Nominated for 1 Oscar. Another 5 wins & 49 nominations.",70,7.8,"488,456",7.5,4.3,275186,257,228,29,92,89,"Chris Evans,Scarlett Johansson,Sebastian Stan,Samuel L. Jackson,Robert Redford,Anthony Mackie,Cobie Smulders,Frank Grillo,Emily VanCamp,Toby Jones,Hayley Atwell,Georges St. Pierre,Maximiliano Hernández,Alan Dale,Stan Lee,Jenny Agutter,Garry Shandling,Danny Pudi,Chin Han,Bernard White,Pat Healy,Callan Mulvey,Branka Katić,Aaron Himelstein,Elizabeth Olsen,Aaron Taylor-Johnson,Thomas Kretschmann,Henry Goodman,Dean Barlage","CAPTAIN AMERICA"
"593","tt1300854",32.7777777777778,7,200000000,"Action,Adventure,Science Fiction",2.676236,2013-04-18,1215439994,130,"English",6.9,6519,"Shane Black","","terrorist,war on terror,tennessee,malibu,marvel comic,comic,superhero,tony stark,iron man,aftercreditsstinger,marvel cinematic universe,mandarin,3d,war machine,iron patriot,extremis","Nominated for 1 Oscar. Another 17 wins & 53 nominations.",62,7.3,"549,593",7,4,479894,289,229,60,79,79,"Robert Downey Jr.,Gwyneth Paltrow,Guy Pearce,Don Cheadle,Ben Kingsley,Rebecca Hall,Jon Favreau,Paul Bettany,William Sadler,James Badge Dale,Yvonne Zima,Ashley Hamilton,Spencer Garrett,Bridger Zadina,Chris Gethard,Roy McCrerey,Stephanie Szostak,Noah Visconti,Ty Simpkins,Jenna Ortega,Bronte D'Esposito,Miguel Ferrer,Stan Lee,Shaun Toub,Wang Xue-Qi,Dale Dickey,John Eddins,Mark Aaron Wagner,Mark Ruffalo,Nick W. Nicholson","IRON MAN 3"
"594","tt1483013",32.875,14,120000000,"Action,Science Fiction,Adventure,Mystery",2.280055,2013-04-10,286168572,126,"English",6.3,3513,"Joseph Kosinski","","spacecraft,dystopia,space,drone,human versus alien","11 nominations.",54,7,"382,459",5.9,3.5,162181,233,123,110,61,53,"Tom Cruise,Morgan Freeman,Olga Kurylenko,Andrea Riseborough,Nikolaj Coster-Waldau,Melissa Leo,Zoë Bell,Abigail Lowe,Isabelle Lowe,David Madison,John L. Armijo,Fileena Bahris,Joanne Bahris,Andrew Breland,Lisa Raziano","OBLIVION"
"595","tt1245492",32.8977272727273,11,32000000,"Action,Comedy",1.483468,2013-06-12,126041322,107,"English",6.2,1511,"Seth Rogen,Evan Goldberg","","rape,monster,panic,friendship,celebrity,satire,party,possession,black comedy,end of the world,apocalypse,drug,demon,self-referential,actor","10 wins & 19 nominations.",67,6.7,"308,130",7.1,3.7,180399,212,176,36,71,83,"James Franco,Jonah Hill,Seth Rogen,Jay Baruchel,Danny McBride,Craig Robinson,Michael Cera,Emma Watson,Mindy Kaling,David Krumholtz,Christopher Mintz-Plasse,Rihanna,Martin Starr,Paul Rudd,Channing Tatum,Kevin Hart,Aziz Ansari,Jason Segel,Nick Carter,Kevin Richardson,A.J. McLean,Howie Dorough,Brian Littrell,Lauren Graham,Douglas M. Griffin,Steffie Grote","THIS IS THE END"
"596","tt1972571",32.9464285714286,7,15000000,"Thriller",0.724458,2014-07-25,31554855,121,"English",6.3,363,"Anton Corbijn","","terror,muslim,intelligence,immigrant,torture,surveillance,security","2 wins & 5 nominations.",73,6.8,"56,298",7.3,3.5,35595,184,160,24,65,87,"Philip Seymour Hoffman,Rachel McAdams,Robin Wright,Daniel Brühl,Willem Dafoe,Grigoriy Dobrygin,Nina Hoss,Martin Wuttke,Kostja Ullmann,Rainer Bock,Vicky Krieps,Homayoun Ershadi,Mehdi Dehbi,Neil Malik Abdullah,Franz Hartwig,Vedat Erincin,Derya Alabora,Tamer Yigit,René Lay,Herbert Grönemeyer,Georg Ebinal,Bernhard Schütz,Jessica Joffe,Imke Büchel,Ursina Lardi,Uwe Dag Berlin,Corinna Kropiunig,Max Volkert Martens","A Most Wanted Man"
"597","tt1972571",32.9464285714286,7,15000000,"Thriller",0.724458,2014-07-25,31554855,121,"English",6.3,363,"Anton Corbijn","","terror,muslim,intelligence,immigrant,torture,surveillance,security","2 wins & 5 nominations.",73,6.8,"56,298",7.3,3.5,35595,184,160,24,65,87,"Philip Seymour Hoffman,Rachel McAdams,Robin Wright,Daniel Brühl,Willem Dafoe,Grigoriy Dobrygin,Nina Hoss,Martin Wuttke,Kostja Ullmann,Rainer Bock,Vicky Krieps,Homayoun Ershadi,Mehdi Dehbi,Neil Malik Abdullah,Franz Hartwig,Vedat Erincin,Derya Alabora,Tamer Yigit,René Lay,Herbert Grönemeyer,Georg Ebinal,Bernhard Schütz,Jessica Joffe,Imke Büchel,Ursina Lardi,Uwe Dag Berlin,Corinna Kropiunig,Max Volkert Martens","A MOST WANTED MAN"
"598","tt1980929",32.9791666666667,19,8000000,"Comedy,Music,Romance,Drama",1.414773,2013-09-07,63464861,104,"English",7.3,762,"John Carney","John Carney","","Nominated for 1 Oscar. Another 2 wins & 16 nominations.",62,7.4,"96,645",6.8,3.9,38318,147,121,26,81,82,"Mark Ruffalo,Keira Knightley,Adam Levine,Hailee Steinfeld,Catherine Keener,James Corden,Mos Def,Aya Cash,Maddie Corman,Karen Pittman,Paul Romero,Andrew Sellon,Ed Renninger,Eric Burton,Marco Assante,Mary Catherine Garrison,Jen Jacob,Rob Morrow,Jennifer Li Jackson,Ian Brodsky,Shannon Maree Walsh,David Abeles,Ann McGowan,Ron Voz,Cee Lo Green,Kena Onyenjekwe,Harvey Morris,Terry Lewis,Colin Love,Jimmy Palumbo,Simon Delaney,Danielle Brisebois,Keen Ruffalo,Melissa Maria Gonzalez,Nicholas Daniel Gonzalez,David Pendleton,Madison Love,Joanna Mauer,Erik Detusch,Rich Mercurio,Emilie Cardinaux,Curtis Fowlkes,Emily Yarbourgh,Erin Benin,Alexis Sykes,Julia Bruskin","BEGIN AGAIN"
"599","tt0041386",33,1,0,"Drama",0.069225,1949-07-02,0,114,"English",6.6,10,"King Vidor","","architect,ayn rand","N/A",NA,7.1,"7,166",6.5,3.7,4090,12,10,2,74,83,"Gary Cooper,Patricia Neal,Raymond Massey,Kent Smith,Robert Douglas,Henry Hull,Ray Collins,Moroni Olsen,Jerome Cowan","THE FOUNTAINHEAD"
"600","tt0118749",33,1,15000000,"Drama",1.088468,1997-09-11,43101594,155,"English",7.3,349,"Paul Thomas Anderson","","pornography,porn actor,pornographic video,from rags to riches,drug,porn industry","Nominated for 3 Oscars. Another 29 wins & 49 nominations.",85,7.9,"187,615",8.1,3.6,187970,65,60,5,89,92,"Mark Wahlberg,Burt Reynolds,John C. Reilly,Julianne Moore,Thomas Jane,Heather Graham,Philip Seymour Hoffman,William H. Macy,Don Cheadle,Luis Guzmán,Alfred Molina,Robert Ridgely,Philip Baker Hall,Robert Downey Sr.,Nicole Ari Parker,Ricky Jay","BOOGIE NIGHTS"
"601","tt1233611",33,1,0,"Documentary",0.005781,2009-10-09,0,83,"",8,1,"Eric Bricker","Eric Bricker,Jessica Hundley","","2 wins & 1 nomination.",67,7.4,"474",7,4,487,17,16,1,81,94,"Dustin Hoffman,Tom Ford,Frances Anderton,Kelly Lynch","VISUAL ACOUSTICS"
"602","tt1847731",33,1,1000000,"Drama",0.31946,2011-04-20,0,82,"Français",7,78,"Céline Sciamma","Céline Sciamma","sexual identity,gay interest,transgender,gender roles,lesbian child,first crush,sexual confusion,expectant mother,gender dysphoria,puppy love,glbt issues,woman director","7 wins & 5 nominations.",74,7.4,"12,540",7.8,3.9,8118,62,60,2,82,97,"Zoé Héran,Malonn Lévana,Jeanne Disson,Sophie Cattani,Mathieu Demy,Rayan Boubekri,Yohan Vero,Noah Vero,Cheyenne Lainé,Christel Baras,Valérie Roucher","TOMBOY"
"603","tt1587310",33.0044642857143,29,180000000,"Fantasy,Adventure,Action,Family,Romance",1.81852,2014-05-28,758410378,97,"English",7,2570,"Robert Stromberg","","fairy tale,villain,sleeping beauty,dark fantasy,based on fairy tale,adaptation,retelling,literary adaptation,3d","Nominated for 1 Oscar. Another 9 wins & 39 nominations.",56,7,"248,438",5.7,3.8,174911,199,98,101,71,49,"Angelina Jolie,Elle Fanning,Juno Temple,Sharlto Copley,Isobelle Molloy,Miranda Richardson,Brenton Thwaites,Imelda Staunton,Sam Riley,Peter Capaldi,Jamie Sives,Lesley Manville,Toby Regbo,Kenneth Cranham,Hannah New,Ella Purnell,Sarah Flind,Jackson Bews,Angus Wright,Oliver Maltman,Gary Cargill,John O'Toole,Harry Attwell,Anthony May,James Hicks,Stephan Chase,Mark Caven,Chris Leaney,Jamie Maclachlan,Vivienne Jolie-Pitt,Eleanor Worthington-Cox,John MacMillan,Tim Treloar,Peter G. Reed,Marama Corlett,Liam McKenna,Steven Cree,Sandy Fox,Janet McTeer,Karen Anderson,Lasco Atkins,James Ayling,Laura Black,Sophie-Anna Brough,Alfred Camp,Raf Cross,Nick Donald,Terri Douglas,Damon Driver,Josh Dyer,Stephanie Elstob,Ellis Fuller,Craig Garner,Alexander Gillison,Victoria Gugenheim,Daniel Harland,Kara Lily Hayworth,John Heartstone,Matt Hookings,Craig Izzard,Ceri Jerome,Zahara Jolie-Pitt,Lee Edward Jones,Hrvoje Klecz,Alex Marek,João Costa Menezes,Karen Mkrtchyan,Matthew John Morley,Steven John Nice,Edd Osmond,Jo Osmond,Andrew James Porter,Guy Potter,Marc Rolfe,Jd Roth-round,Julian Seager,Peter Stacey,Daniel Stisen,Richard Summers-Calvert,Leo Suter,Tom Swacha,Daniel Westwood,Christian Wolf-La'Moy ","MALEFICENT"
