imdb_id,name,imdb_id,tmdb_id,budget,genres,tmdb_popularity,release_date,revenue,runtime,languages,tmdb_rating,tmdb_votes,directors,writers,keywords,awards,metascore,imdb_rating,imdb_votes,tomato_critic_rating,tomato_user_rating,tomato_user_votes,tomato_critic_votes,tomato_fresh_reviews,tomato_rotten_reviews,tomato_user_meter,tomato_critic_meter,actors
tt2510894,HOTEL TRANSYLVANIA 2,tt2510894,159824,80000000,"Animation,Comedy,Family",2.424397,2015-09-21,466183544,89,English,6.8,772,Genndy Tartakovsky,"Dan Hageman,Kevin Hageman","transylvania,hotel,witch,technology,magic,mummy,dracula,skeleton,only child,backpacker,marriage,frankenstein,wolfman,zombies,moving out,invisible man,new life",2 wins & 7 nominations.,44,6.7,"53,666",5.3,3.7,88342,98,53,45,65.0,54.0,"Adam Sandler,Andy Samberg,Selena Gomez,Kevin James,Steve Buscemi,David Spade,Keegan-Michael Key,Asher Blinkoff,Fran Drescher,Molly Shannon,Megan Mullally,Nick Offerman,Dana Carvey,Rob Riggle,Mel Brooks,Jonny Solomon,Chris Kattan,Sadie Sandler,Sunny Sandler,Jon Lovitz,Robert Smigel"
tt2514894,MEDORA,tt2514894,173465,0,Documentary,0.005843,2013-11-08,0,100,,0.0,0,"Andrew Cohn,Davy Rothbart",,,1 win & 1 nomination.,64,7.6,94,6.2,4.2,126,12,11,1,84.0,92.0,"Dylan McSoley,Rusty Rogers,Robby Armstrong,Chaz Cowles,Justin Gilbert,Corey Hansen,Logan Farmer,Josh Deering,Rudie Crane,Dennis Pace"
tt2515030,ESCOBAR: PARADISE,tt2515030,255343,17000000,"Thriller,Romance",0.870094,2014-10-11,0,120,"Español,English",6.2,141,Andrea Di Stefano,,"surfer,murder,murderer,columbia,telephone conversation",1 nomination.,56,6.6,"13,263",5.5,3.2,5570,50,26,24,49.0,52.0,"Benicio del Toro,Josh Hutcherson,Brady Corbet,Claudia Traisac,Carlos Bardem,Ana Girardot,Tenoch Huerta,Laura Londoño,Frank Spano"
tt2517658,THE CANAL,tt2517658,265010,0,"Thriller,Horror,Mystery",0.336809,2014-04-17,0,92,English,5.8,49,Ivan Kavanagh,Ivan Kavanagh,supernatural,3 wins & 8 nominations.,55,5.9,"8,865",6.0,3.2,1045,19,15,4,51.0,79.0,"Rupert Evans,Antonia Campbell-Hughes,Hannah Hoekstra,Serena Brabazon,Anthony Murphy,Calum Heath,Paddy Curran,Maura Foley,Kelly Byrne,Carl Shaaban,Sinead Watters,Alicja Ayres,Steve Oram"
tt2520398,ASSAULTED CIVIL RIGHTS (TUGG),tt2520398,203802,175000,Documentary,0.003365,2013-06-20,0,79,English,0.0,0,Kris Koenig,,,N/A,N/A,7.8,83,5.2,4.7,207,5,3,2,94.0,60.0,"Ice-T,Chris Cheng,Alan Gottlieb,Dan Gross,Alan Gura,Gene Hoffman,Dave Kopel,Wesley Jay Morris,Ted Nugent"
tt2525342,A FRAGILE TRUST,tt2525342,258476,0,Documentary,0.005787,2014-03-07,0,75,English,0.0,0,Samantha Grant,,woman director,1 nomination.,56,6.8,45,6.0,3.3,52,12,8,4,40.0,67.0,
tt2545088,AMERICAN PROMISE,tt2545088,158997,0,Documentary,0.0179,2013-10-18,0,135,English,0.0,0,"Joe Brewster,Michèle Stephenson",,"education,private school,biography,cultural difference,race relations,black men,opportunity,woman director",5 wins & 5 nominations.,67,7,232,6.3,3.6,586,23,16,7,71.0,70.0,"Idris Brewster,Oluwaseun Summers,Michèle Stephenson,Joe Brewster,Anthony Summers,Stacey O. Summers"
tt2545118,BLACKFISH,tt2545118,158999,0,Documentary,0.409071,2013-06-07,0,83,English,7.9,284,Gabriela Cowperthwaite,"Gabriela Cowperthwaite,Eli B. Despres","whale,killer whale,woman director",Nominated for 1 BAFTA Film Award. Another 7 wins & 36 nominations.,83,8.1,"44,457",8.0,4.2,27489,122,120,2,90.0,98.0,"Kim Ashdown,Ken Balcomb,Samantha Berg,John Hargrove,Mark Simmons,Dean Gomersall,James Earl Jones"
tt2545428,MERU,tt2545428,318279,0,"Adventure,Documentary",0.423008,2015-01-25,0,89,English,7.0,33,"Jimmy Chin,Elizabeth Chai Vasarhelyi",,"himalaya,climbing,india,mountaineering,woman director,alpinism,alpine climbing",4 wins & 11 nominations.,77,7.7,"5,432",7.4,4.3,4690,71,63,8,92.0,89.0,"Conrad Anker,Grace Chin,Jimmy Chin,Amee Hinkley"
tt2549138,LITTLE HOPE WAS ARSON,tt2549138,231263,0,Documentary,0.003813,2013-10-19,0,71,English,5.3,3,Theo Love,,"arson,church",4 wins & 2 nominations.,78,6.8,188,8.3,4.0,105,14,13,1,85.0,93.0,
tt2554274,CRIMSON PEAK,tt2554274,201085,55000000,"Mystery,Thriller,Fantasy,Horror,Drama",1.618432,2015-10-13,74679822,119,English,6.3,674,Guillermo del Toro,"Matthew Robbins,Guillermo del Toro","haunted house,mining,murder,spitting blood,gothic,ghost",2 wins & 34 nominations.,66,6.6,"77,082",6.5,3.4,33570,215,152,63,56.0,71.0,"Mia Wasikowska,Jessica Chastain,Tom Hiddleston,Charlie Hunnam,Jim Beaver,Burn Gorman,Javier Botet,Sofia Wells,Emily Coutts,Laura Waddell,Doug Jones,Ron Bottitta,Leslie Hope,Jonathan Hyde,Bruce Gray"
tt2555302,MATT SHEPARD IS…,tt2555302,296029,0,"History,Documentary",0.010083,2015-02-06,0,89,,5.3,3,Michele Josue,Michele Josue,"father-son relationship,sexual identity,depression,homophobia,switzerland,morocco,homicide,funeral,saudi-arabia,north carolina,murder,priest,teacher,barack obama,gay bashing,gay slur,bill clinton,torture,mother son relationship,lgbt,gay lead character,hate crime,denver colorado,gay history,gay teenager,woman director,westboro baptist church,hate mail",7 wins & 2 nominations.,75,7.7,350,8.1,4.2,481,26,26,0,86.0,100.0,
tt2562232,BIRDMAN,tt2562232,194662,18000000,"Drama,Comedy",5.183504,2014-10-17,103215094,119,English,7.3,2427,Alejandro González Iñárritu,,"times square,superhero,long take,new york city,play,broadway,actor",Won 4 Oscars. Another 179 wins & 264 nominations.,88,7.8,"386,873",8.5,3.9,89900,280,255,25,77.0,91.0,"Michael Keaton,Zach Galifianakis,Edward Norton,Emma Stone,Naomi Watts,Amy Ryan,Andrea Riseborough,Merritt Wever,Lindsay Duncan,Natalie Gold,Kenny Chin,Jeremy Shamos,Jamahl Garrison-Lowe,Damian Young,Keenan Shimizu,Michael Siberry,Clark Middleton,Katherine O'Sullivan,Akira Ito,William Youmans,Paula Pell,David Fierro,Joel Garland,Donna Lynne Champlin,Frank Ridley,Hudson Flynn"
tt2576852,PRINCESS KAGUYA,tt2576852,149871,49300000,"Animation,Drama,Fantasy",1.206345,2013-11-23,24186232,137,日本語,7.9,171,Isao Takahata,,"princess,japanese woman,based on fairy tale,japanese folklore,bamboo,anime",Nominated for 1 Oscar. Another 11 wins & 35 nominations.,89,8.1,"17,503",8.3,4.3,13049,83,83,0,91.0,100.0,"Aki Asakura,Kengo Kora,Nobuko Miyamoto,Atsuko Takahata,Tomoko Tabata,Hidetoshi Nishijima,Takaya Kamikawa"
tt2582496,ME/EARL/GIRL,tt2582496,308369,0,"Comedy,Drama",1.455174,2015-06-12,0,105,English,7.7,442,Alfonso Gomez-Rejon,,"tattoo,high school,leukemia,friends,parody,cancer,coming of age,teenagers,teenage boy,high school senior,based on young adult book",15 wins & 26 nominations.,74,7.8,"73,510",7.5,4.1,24438,192,158,34,86.0,82.0,"Thomas Mann,RJ Cyler,Olivia Cooke,Connie Britton,Nick Offerman,Molly Shannon,Hugh Jackman,Jon Bernthal,Katherine C. Hughes,Matt Bennett,Masam Holden,Bobb'e J. Thompson,Gavin Dietz,Edward DeBruce III,Natalie Marchelletta,Chelsea Zhang,Marco Zappala,Kaza Marie Ayersman,Etta Cox,Karriem Sami,Cheryl Kline,Joan Augustin,Mark Granatire,Kayana White,Linda Kanyarusoke,Drew Palajsa,Elly Silberstein,Nicole Tubbs,Jennifer Nicole Baker,Andrew James Bleidner,Zachary Bolen,Randon Bopp,Colleen Clark,Jessica David,Joe Fishel,Chris Frank,Richard Guesman,Conor Hannon,Frank Lagana,Jeremy Long,Zander Lyons,Jackson Nunn,LaTrallo Presley,Jake Scheib,Nick J. Shields,Zoe Simek,Kevin Slone,John Tarr,Mike Walker,Evelyn Wawrzyniak,Eric Yeckley"
tt2582802,WHIPLASH,tt2582802,244786,3300000,"Drama,Music",6.427407,2014-10-10,13993092,105,English,8.3,1959,Damien Chazelle,,"jazz,obsession,conservatory,music teacher,new york city,violence,montage,drummer,public humiliation,jazz band,young adult,music school",Won 3 Oscars. Another 87 wins & 128 nominations.,88,8.5,"384,504",8.6,4.5,65343,258,243,15,94.0,94.0,"Miles Teller,J.K. Simmons,Melissa Benoist,Austin Stowell,Jayson Blair,Kavita Patil,Paul Reiser,Nate Lang,Chris Mulkey,Damon Gupton,Suanne Spoke,Max Kasch,Charlie Ian,Kofi Siriboe,C.J. Vana,Tarik Lowe,Tyler Kimball,Rogelio Douglas Jr.,Adrian Burks,Joseph Bruno,Michael D. Cohen,Jocelyn Ayanna,Keenan Henson,Janet Hoskins,April Grace,Clifton 'Fou Fou' Eddie,Calvin C. Winbush,Marcus Henderson,Tony Baker,Henry G. Sanders,Sam Campisi,Jimmie Kirkpatrick,Keenan Allen,Ayinde Vaughan,Shai Golan,Yancey Wells,Candace Roberge,Krista Kilber,Cici Leah Campbell,Damien Coates,Kyle Julian Graham,Ellee Jane Hounsell,Stephen Hsu,Herman Johansen,Wendee Lee,Dakota Lupo,Jesse Mitchell,Amanda Newman,Joseph Oliveira,Michelle Ruff,Daniel Weidlein"
tt2582846,THE FAULT IN OUR STARS,tt2582846,222935,12000000,"Romance,Drama",3.263054,2014-05-16,305151265,125,English,7.8,2050,Josh Boone,,"amsterdam,based on novel,support group,cancer,teenagers,star crossed lovers,teenage drama,oxygen tank,based on young adult book",20 wins & 12 nominations.,69,7.8,"244,607",6.9,4.2,108503,202,163,39,85.0,81.0,"Shailene Woodley,Ansel Elgort,Nat Wolff,Laura Dern,Sam Trammell,Willem Dafoe,Lotte Verbeek,Ana Dela Cruz,Mike Birbiglia,Emily Peachey,Randy Kovitz,Toni Saladna,David Whalen,Milica Govich ,Allegra Carpenter,Emily Bach"
tt2606924,LENNY COOKE,tt2606924,174374,0,Documentary,0.002905,2013-12-06,0,88,English,6.0,2,"Ben Safdie,Joshua Safdie",,,1 nomination.,70,6.6,192,7.2,3.7,206,22,18,4,69.0,82.0,Lenny Cooke
tt2609912,KEVIN HART: LET ME EXPLAIN,tt2609912,181330,0,"Documentary,Comedy",0.180454,2013-07-03,32230907,75,English,7.0,67,Leslie Small,,,1 win & 1 nomination.,53,6.7,"6,001",6.0,3.9,31501,41,26,15,72.0,63.0,"Kevin Hart,David Terrell,David Jason Perez,Justine Herron,Harry Ratchford,Will 'Spank' Horton,Joey Wells"
tt2614684,'71,tt2614684,252178,0,"Thriller,Action,Drama,War",0.69719,2014-10-10,1625847,99,English,6.5,238,Yann Demange,,"riot,war,british,survival,soldier,ira,explosion,violence,ireland,combat,belfast,streets,abandoned",Nominated for 1 BAFTA Film Award. Another 11 wins & 22 nominations.,83,7.2,"34,132",7.7,3.9,16521,125,120,5,81.0,96.0,"Jack O'Connell,Paul Anderson,Sean Harris,Sam Reid,Sam Hazeldine,Charlie Murphy,Valene Kane,David Wilmot,Killian Scott,Ben Peel,Richard Dormer,Martin McCann,Jonah Russell"
tt2624412,BOULEVARD,tt2624412,259963,0,Drama,0.222954,2015-07-10,0,88,"English,Deutsch",5.5,44,Dito Montiel,Douglas Soesbe,,1 nomination.,52,5.8,"5,314",5.6,2.8,3193,69,36,33,30.0,52.0,"Robin Williams,Roberto Aguire,Bob Odenkirk,Kathy Baker,Eléonore Hendricks,Giles Matthey,Clay Jeffries,J. Karen Thomas,Brandon Hirsch,Curtis Gordon,Landon Marshall,Henry Haggard,Vernon Mitchell,Sondra Morton Chaffin,Charlie Accavallo"
tt2630916,PUMP,tt2630916,288931,0,Documentary,0.003952,2014-09-19,0,88,English,3.5,2,"Joshua Tickell,Rebecca Harrell",Johnny O'Hara,"automobile industry,oil,big corporation,woman director",N/A,56,7.7,483,6.7,4.1,612,18,14,4,82.0,78.0,
tt2637848,SIRIUS,tt2637848,186254,0,Documentary,0.020233,2013-04-23,0,110,English,6.8,5,"Amardeep Kaleka,J.D. Seraphine",,,N/A,16,6.2,974,N/A,3.6,227,N/A,N/A,N/A,62.0,N/A,Dr. Steven Greer
tt2639344,LOVE IS STRANGE,tt2639344,244268,0,Drama,0.491458,2014-08-22,2262223,98,English,6.4,58,Ira Sachs,"Ira Sachs,Mauricio Zacharias","homosexuality,independent film,new york city,gay wedding",2 wins & 17 nominations.,82,6.8,"9,310",7.8,3.5,12917,164,155,9,66.0,95.0,"John Lithgow,Alfred Molina,Marisa Tomei,Darren E. Burrows,Charlie Tahan,Cheyenne Jackson"
tt2652092,THE GOOD LIE,tt2652092,250538,0,Drama,0.400128,2014-09-09,0,110,English,7.1,126,Philippe Falardeau,,"refugee,kansas,sudanese",2 wins & 3 nominations.,65,7.4,"19,191",6.7,4.0,21944,83,73,10,82.0,88.0,"Reese Witherspoon,Corey Stoll,Thad Luckinbill,Sarah Baker,Maria Howell,Joshua Mikel,Mike Pniewski,Arnold Oceng,Ger Duany,Emmanuel Jal,Kuoth Wiel,Femi Oguns,Lindsey Garrett,Peterdeng Mongok,Okwar Jale,Thon Kueth,Deng Ajuet,Keji Jale,David Madingi,Kon Akoue Auok,Sibusisu Moyo,Antoine Wonder Kalambay,Elikana Jale,Afemo Omilami,Michael H. Cole,Brian Kurlander,Jimi Kocina,Vince Pisani,Kimberly Banta,Travis Smith,Sharon Conley,Raj Kala,Parisa Johnston,Heather Lyda,Clifton Guterman,Kenny Alfonso,Victor McCay,Jacob Kuol Alier,Berglind Jonsdottir,Dhan Kueth,Israel Makoe,Keith Woulard,John Prendergast,Tiffany Jones,Nathaniel Ramabulana,Lavine Dimo,Julia Ayiol,Sope Aluko,Suehyla El-Attar,Abena Ayivor,Levi Burdick,Lele Ledwaba,Mari Malek,Flora Peter Deng"
tt2654192,LLYN FOULKES,tt2654192,201666,0,Documentary,0.002349,2013-06-20,0,88,English,0.0,0,"Tamar Halpern,Chris Quilty",,woman director,1 nomination.,63,9.4,99,7.7,N/A,63,N/A,9,1,N/A,N/A,"Llyn Foulkes,Dennis Hopper,Johnny Carson,Paul Schimmel"
tt2654360,DECEPTIVE PRACTICES,tt2654360,180383,500000,Documentary,0.001391,2012-10-04,0,88,English,7.2,8,Molly Bernstein,,"magician,woman director",N/A,79,7.1,770,7.4,3.7,676,39,35,4,71.0,90.0,"Ricky Jay,Dick Cavett,Winston Simon,David Mamet,Persi Diaconis"
tt2654562,GHOSTS IN OUR MACHINE,tt2654562,181454,0,Documentary,0.001857,2013-04-28,0,93,English,8.0,1,Liz Marshall,,,2 wins & 9 nominations.,60,8.4,504,6.1,4.5,78,10,6,4,94.0,60.0,Jo-Anne McArthur
tt2663896,CITY OF PHOTOS,tt2663896,407183,0,,0.01526,2004-11-04,0,59,,0.0,0,Nishtha Jain,,,N/A,N/A,7.2,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
tt2674040,KEEP ON KEEPIN' ON,tt2674040,259999,0,Documentary,0.003373,2014-08-08,0,86,English,6.5,5,Alan Hicks,"Alan Hicks,Davis Coombe",,14 wins & 8 nominations.,77,7.7,678,7.5,4.4,1246,39,38,1,88.0,97.0,"Clark Terry,Justin Kauflin"
tt2689924,EDIBLE CITY,tt2689924,323748,0,,0.002429,2014-01-01,0,0,,10.0,1,,,,N/A,N/A,8.2,16,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,
tt2713180,FURY,tt2713180,228150,68000000,"War,Drama,Action",6.24058,2014-10-15,211817906,135,English,7.4,2238,David Ayer,David Ayer,"world war ii,nazis,war,nazi germany,panzer,tank",5 wins & 19 nominations.,64,7.6,"298,577",6.9,4.0,105586,226,173,53,84.0,77.0,"Brad Pitt,Shia LaBeouf,Logan Lerman,Michael Peña,Jon Bernthal,Jim Parrack,Brad William Henke,Kevin Vance,Xavier Samuel,Jason Isaacs,Anamaria Marinca,Alicia von Rittberg,Scott Eastwood,Eugenia Kuzmina,Jake Curran,Adam Ganne,Marek Oravec,Zach Avery"
tt2719848,EVEREST,tt2719848,253412,55000000,"Adventure,Drama",2.37896,2015-09-18,202394678,121,English,6.6,975,Baltasar Kormákur,,"mountains,snow storm,hiking,snow,death,blizzard,mountain climbing,based on true events,mount everest,3d",7 nominations.,64,7.1,"128,301",6.7,3.6,46146,200,146,54,69.0,73.0,"Jason Clarke,Jake Gyllenhaal,Josh Brolin,John Hawkes,Sam Worthington,Robin Wright,Keira Knightley,Clive Standen,Emily Watson,Mia Goth,Michael Kelly,Martin Henderson,Elizabeth Debicki,Tom Goodman-Hill,Vanessa Kirby,Naoko Mori,Mark Derwin,Thomas M. Wright,Ingvar Eggert Sigurðsson,Ang Phula Sherpa,Charlotte Bøving,Pemba Sherpa,Amy Shindler,Simon Harrison,Chris Reilly,Tim Dantay,Todd Boyce,Justin Salinger,Stormur Jón Kormákur Baltasarsson,Demetri Goritsas,Chike Chan,Micah A. Hauptman,Nancy Baldwin,Lucy Newman-Williams,Vijay Lama,Avin Shah"
tt2724064,SHARKNADO,tt2724064,205321,1000000,"TV Movie,Horror",0.443447,2013-07-11,0,86,English,3.8,280,Anthony C. Ferrante,Thunder Levin,"california,helicopter,beach,tornado,hurricane,attack,blood,chainsaw,storm,explosion,danger,shark,made for television,flood",1 win & 2 nominations.,N/A,3.3,"33,667",6.1,2.5,5288,17,14,3,33.0,82.0,"Ian Ziering,Tara Reid,Cassie Scerbo,John Heard,Jaason Simmons,Sumiko Braun,Adrian Bustamante,Diane Chambers,Chuck Hittinger,Aubrey Peeples,Connor Weil,Christopher Wolfe,Robbie Rist"
tt2752688,ROSEWATER,tt2752688,222649,0,Drama,0.101788,2014-11-07,0,103,English,6.5,58,Jon Stewart,,"prison,biography,reporter,interrogation,iran,american spy",1 win & 1 nomination.,67,6.6,"8,111",6.7,3.6,13361,136,105,31,68.0,77.0,"Gael García Bernal,Shohreh Aghdashloo,Jason Jones,Haluk Bilginer,Nasser Faris,Andrew Gower,Kim Bodnia,Dimitri Leonidas,Golshifteh Farahani,Claire Foy"
tt2753778,DEATH OF SUPERMAN LIVES,tt2753778,279144,0,Documentary,0.226593,2015-05-01,0,105,English,6.8,28,Jon Schnepp,Jon Schnepp,"interview,superman,archive footage,batman,hollywood,filmmaking,death,death of superhero,film clips,head nodding",N/A,N/A,7.1,"3,026",7.5,3.8,1236,12,11,1,79.0,92.0,"Jon Schnepp,Tim Burton,Jon Peters,Lorenzo di Bonaventura,Wesley Strick,Dan Gilroy,Kevin Smith,Rick Heinrichs,Steve Johnson,Colleen Atwood,Michael Anthony Jackson,Sylvain Despretz,Dan Jurgens,Derek Frey,Jimmy Palmiotti,Grant Morrison,Nicolas Cage"
tt2756032,THE ONE I LOVE,tt2756032,242090,0,"Romance,Comedy,Drama",0.301388,2014-08-08,0,91,English,6.7,167,Charlie McDowell,Justin Lader,"weekend,therapist,marriage,dilemma,escape,couple,discovery,retreat,help,feelings",2 wins & 2 nominations.,66,7.1,"22,312",7.0,3.7,9552,83,67,16,76.0,81.0,"Mark Duplass,Elisabeth Moss,Ted Danson,Kiana Cason,Kaitlyn Dodson,Lori Farrar,Marlee Matlin,Tim Peddicord,Ryan Pederson"
tt2759372,CODE BLACK,tt2759372,201419,0,Documentary,0.010434,2014-06-20,0,88,English,5.8,3,Ryan McGarry,,,3 wins.,77,7.2,359,7.4,4.0,2765,37,34,3,78.0,92.0,"Danny Cheng,Andrew Eads,Luis Enriquez,Jamie Eng,Arash Kohanteb,Billy Mallon,Ed Newton,Dave Pomeranz"
tt2764784,PHOENIX,tt2764784,254578,0,Drama,0.320876,2014-09-25,0,98,"Deutsch,English",5.9,80,Christian Petzold,Christian Petzold,"based on novel,auschwitz,survivor,singing,neo-noir",15 wins & 27 nominations.,89,7.3,"9,790",8.2,3.9,10490,112,110,2,80.0,98.0,"Nina Hoss,Ronald Zehrfeld,Nina Kunzendorf,Trystan Pütter,Michael Maertens,Imogen Kogge,Felix Römer,Uwe Preuss,Valerie Koch,Eva Bay,Jeff Burrell,Nikola Kastner,Max Hopp,Megan Gay,Kirsten Block,Frank Seppeler,Daniela Holtz,Kathrin Wehlisch,Michael Wenninger,Claudia Geisler,Sofia Exss"
tt2771372,VERONICA MARS,tt2771372,177494,6000000,"Comedy,Drama,Crime",0.514113,2014-03-13,3485127,107,English,6.3,299,Rob Thomas,Rob Thomas,"murder,private detective,high school reunion,duringcreditsstinger",6 nominations.,62,6.8,"41,281",6.7,4.1,26600,123,97,26,79.0,79.0,"Kristen Bell,Jason Dohring,Enrico Colantoni,Chris Lowell,Percy Daggs III,Tina Majorino,Krysten Ritter,Martin Starr,Gaby Hoffmann,Andrea Estella,Jerry O'Connell,Francis Capra,Ryan Hansen,Brandon Hillock,Maury Sterling,Sam Huntington,Max Greenfield,Daran Norris,Amanda Noret,Jonathan Chesner,Christiann Castellanos,Akiko Ann Morison,Eden Sher,Christine Lakin,Lisa Thornhill,Charles Latibeaudiere,Harvey Levin,Adam Johnson,Ira Glass,Alejandro Escovedo,Larry Bates,Matthew Arkin,Dave Allen,Eddie Jemison,Alex Poncio,Helen Slayton-Hughes,Patrick Cox,Ryan Lane,Ingo Neuhaus,Jessica Camacho,Meredith Eaton,Robert Hallak,Jamie Lee Curtis,Dax Shepard,Jeremy Fitzgerald,Dorian Kingi,Ken Marino,Kevin Sheridan,Duane Daniels,Mario Ardila Jr.,Justin Long,James Franco,Filip Watermann"
tt2784678,TOP FIVE,tt2784678,284296,0,"Drama,Comedy",0.675797,2014-12-12,25434291,102,English,6.2,143,Chris Rock,Chris Rock,"comedian,interview,reporter,movie star,fiancé fiancée relationship",7 wins & 19 nominations.,81,6.5,"21,420",7.2,3.5,25827,168,144,24,64.0,86.0,"Chris Rock,Rosario Dawson,J.B. Smoove,Gabrielle Union,Romany Malco,Hayley Marie Norman,Anders Holm,Cedric the Entertainer,Kevin Hart,Adam Sandler,Whoopi Goldberg,Jerry Seinfeld,Tracy Morgan,Sherri Shepherd,Leslie Jones,Ben Vereen,Tom Papa,Brian Regan,DMX,Jay Pharoah,Taraji P. Henson,Gabourey Sidibe"
tt2788710,THE INTERVIEW,tt2788710,228967,44000000,"Action,Comedy",2.51255,2014-12-25,11305175,112,"한국어/조선말,English",6.0,1474,"Evan Goldberg,Seth Rogen",,"cia,coup d'etat,north korea,assassination attempt,evil dictator",1 win & 3 nominations.,52,6.6,"244,571",5.6,3.2,63239,133,69,64,48.0,52.0,"James Franco,Seth Rogen,Lizzy Caplan,Randall Park,Diana Bang,Timothy Simons,Reese Alexander,James Yi,Paul Bae,Geoff Gustafson,Dominique Lalonde,Anesha Bailey,Anders Holm,Charles Rahi Chun,Don Chow,Jason Cox,Tommy Chang,Eminem,Ben Schwartz,Rob Lowe,Colin Foo"
tt2788716,WELCOME TO ME,tt2788716,284537,0,"Drama,Comedy",0.261288,2014-09-05,0,105,"English,Deutsch",5.7,75,Shira Piven,,"talk show,black comedy,mental disorders,woman director,winning lottery",1 win & 1 nomination.,69,5.9,"12,843",6.5,3.1,9670,96,70,26,46.0,73.0,"Kristen Wiig,James Marsden,Linda Cardellini,Wes Bentley,Jennifer Jason Leigh,Alan Tudyk,Tim Robbins,Joan Cusack,Thomas Mann,Rose Abdoo,Shanna Strong,Kulap Vilaysack,Loretta Devine,Joyce Hiller Piven,Jack Wallace,Mitch Silpa"
tt2796836,MEN WITH BEARDS,tt2796836,271160,0,,0.001716,2013-01-01,0,80,,0.0,0,,,,N/A,N/A,8.2,28,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,
tt2802144,KINGSMAN: SECRET SERVICE,tt2802144,207703,81000000,"Crime,Comedy,Action,Adventure",4.021317,2015-01-24,403802136,130,English,7.6,3397,Matthew Vaughn,"Jane Goldman,Matthew Vaughn","spy,great britain,secret organization,secret agent,marvel comic,based on comic,united kingdom,duringcreditsstinger",6 wins & 19 nominations.,58,7.8,"390,319",6.8,4.0,121414,223,165,58,84.0,74.0,"Taron Egerton,Colin Firth,Samuel L. Jackson,Michael Caine,Mark Strong,Sofia Boutella,Sophie Cookson,Jack Davenport,Mark Hamill,Geoff Bell,Samantha Womack,Tom Prior,Hanna Alström,Jaymes Butler,Corey Johnson,Neve Gachev,Bjørn Floberg,Rowan Polonski,Nicholas Agnew,Jack Cutmore-Scott,Nicholas Banks,Edward Holcroft,Ralph Ineson,Paul Kennington,Morgan Watkins,Tobi Bakare,Theo Barklem-Biggs,Jordan Long,Jonno Davies,Adrian Quinton,Alex Nikolov,Velibor Topic,Fiona Hampton,Johanna Taylor,Lily Travers,Richard Brake,Andrew Bridgmont,Anne Wittman,Andrei Lenart,Simon Green,Lazara Storm,Sarah Hewson,Jayne Secker,Lukwesa Burak,James Clayton,Nick English,Charles Filmer,Bimbo Hart,Chester King,Alastair MacIntosh,Carlos Peres,Adil Akram,Mohammed Ali,David Olawale Ayinde"
tt2802154,LEVIATHAN,tt2802154,265180,0,Drama,0.465934,2014-09-24,0,140,Italiano,6.9,109,Andrey Zvyagintsev,"Oleg Negin,Andrey Zvyagintsev",,Nominated for 1 Oscar. Another 28 wins & 37 nominations.,92,7.6,"30,480",8.6,3.9,16563,128,127,1,79.0,99.0,"Vladimir Vdovichenkov,Elena Lyadova,Aleksey Serebryakov,Anna Ukolova,Roman Madyanov,Sergey Pokhodaev,Kristina Pakarina,Dmitriy Bykovskiy-Romashov,Lesya Kudryashova,Aleksey Rozin"
tt2844798,WHITE GOD,tt2844798,267999,2200000,Drama,0.444327,2014-06-12,282358,121,"English,Magyar",6.0,55,Kornél Mundruczó,,"dog,revolt",6 wins & 18 nominations.,80,6.9,"9,559",7.6,3.6,7243,97,86,11,71.0,89.0,"Zsófia Psotta,Sándor Zsótér,Lili Horváth,Szabolcs Thuróczy,Lili Monori,Gergely Bánki,Tamás Polgár,Orsolya Tóth"
